Unnamed: 0,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,cell,cell_ontology_class
K21.MAA000439.3_10_M.1.1,7.38479962614618,-0.529461852226521,-0.622333057198424,-3.30353566578235,0.544258747733168,0.451933911357705,-3.31498626937179,-1.0209316520446,4.50030467912772,-1.00417419764751,-0.0626149157958956,K21.MAA000439.3_10_M.1.1,mesenchymal stem cell of adipose
F3.MAA000439.3_10_M.1.1,7.60538420927181,2.00826082476813,-0.878708356065765,-12.2823873484767,-1.20188352818102,1.01318878247637,-4.92732703433946,-7.54926260325957,0.127358480117804,3.10136286396599,-1.58969274761846,F3.MAA000439.3_10_M.1.1,mesenchymal stem cell of adipose
L2.MAA000439.3_10_M.1.1,11.7316824213206,2.69828285877877,-0.0232061975666754,-1.00465433196478,-0.4841906092936,0.210953387939379,7.63979318828384,0.162883535333242,1.75838806878187,1.46682061011007,0.0230482405716681,L2.MAA000439.3_10_M.1.1,mesenchymal stem cell of adipose
M8.MAA000439.3_10_M.1.1,10.6700487211199,2.20553479176478,-0.891564641042013,-11.2843172575151,0.557582006266138,0.381436927934716,-4.02962471960804,-5.06217746728725,2.5333905056329,1.37531746517939,-0.908639501041059,M8.MAA000439.3_10_M.1.1,mesenchymal stem cell of adipose
P4.MAA000439.3_10_M.1.1,10.6305774278988,3.07953201968265,-0.222215512336789,-7.10160201005418,-0.367940560271177,0.0280792359856984,-0.733909604353812,-0.324324615352394,-0.719049412803252,0.549199537807806,0.0708252024334194,P4.MAA000439.3_10_M.1.1,mesenchymal stem cell of adipose
L4.MAA000439.3_10_M.1.1,11.2831024766687,2.90512502718367,-0.444990403489996,-6.98536941355805,0.0201131674941704,0.0944786282874518,3.05571358147817,-2.2214197155518,-2.03018383965941,0.962274181618893,-3.64746728148415,L4.MAA000439.3_10_M.1.1,mesenchymal stem cell of adipose
F8.MAA000439.3_10_M.1.1,9.48131306830104,1.59056812093327,-0.523528549767336,0.515006804649355,-0.243446712943211,0.0903632921924038,4.22916002914373,0.665224512410081,0.755733082639563,-0.853286667717673,-0.26544057856939,F8.MAA000439.3_10_M.1.1,mesenchymal stem cell of adipose
A4.MAA000441.3_10_M.1.1,8.8377195066451,0.829051441012836,-0.299099645547877,1.03855346383271,0.250007500253769,-0.167687887380667,5.95299447541644,3.80705416639973,1.2839027813609,-1.39229612612393,0.215919313593552,A4.MAA000441.3_10_M.1.1,mesenchymal stem cell of adipose
L3.MAA000441.3_10_M.1.1,8.79927812409453,1.10943181761409,0.0731332616375897,2.1854755535606,0.188014094652318,0.326244041911891,1.53594219189044,2.43499887533708,0.694757397759548,-1.10352948097289,-0.190483589490776,L3.MAA000441.3_10_M.1.1,mesenchymal stem cell of adipose
I22.MAA000442.3_11_M.1.1,10.597142130847,1.49164772316729,-0.838168906386576,-4.99478234293812,0.184987666491746,-0.0295438512269096,-0.742505243630476,0.270605406752912,2.9735911951113,1.16168442005811,0.569822146509222,I22.MAA000442.3_11_M.1.1,mesenchymal stem cell of adipose
N15.MAA000442.3_11_M.1.1,10.9452790578793,2.19888127736748,-0.427447340453147,-6.72519174387245,0.120821098168251,-0.361672608153194,-3.78866098056617,0.0522635130132169,0.757569030799523,0.418180728612788,-0.158616420371921,N15.MAA000442.3_11_M.1.1,mesenchymal stem cell of adipose
M22.MAA000510.3_8_M.1.1,8.86726846004876,1.77912271939258,1.02705012591011,6.65020702963363,-0.181955597025088,0.642899421889295,-2.61495332926212,-1.85348598995009,4.45101370747816,0.303177739352976,1.14120462119874,M22.MAA000510.3_8_M.1.1,mesenchymal stem cell of adipose
P19.MAA000510.3_8_M.1.1,8.00157742429176,0.520663749273137,-0.46294595240529,1.90382002698767,-0.601023218309873,-0.229752443591324,7.394558910236,3.37953316917141,2.63196418103634,-1.02066359859527,2.27308768084355,P19.MAA000510.3_8_M.1.1,mesenchymal stem cell of adipose
I17.MAA000510.3_8_M.1.1,9.42901743193769,1.75769675817624,-0.125136498117503,10.504015058849,-0.252637785490441,0.0992597878121612,-6.57079653571763,-6.75359065022034,3.64266120318102,1.40387288825286,-0.23703491553176,I17.MAA000510.3_8_M.1.1,mesenchymal stem cell of adipose
P21.MAA000510.3_8_M.1.1,11.5951920373125,1.7395208260516,-0.415622673289471,-1.74335355056579,0.461962986976019,0.164490950689735,5.1336501299484,0.37765486989152,2.89973888911211,1.40346563672975,0.948355258190079,P21.MAA000510.3_8_M.1.1,mesenchymal stem cell of adipose
C16.MAA000510.3_8_M.1.1,9.17881125592504,0.883079317299378,-0.521731059796542,4.20944585997837,0.238806880797288,-0.195758454300307,-1.03290653641374,-1.65623491584727,3.16075798262806,0.511874068124258,0.808785072475963,C16.MAA000510.3_8_M.1.1,mesenchymal stem cell of adipose
O18.MAA000510.3_8_M.1.1,9.44361025165328,1.15650911331341,-0.254719884861596,2.43870094377941,-0.0617517746112081,-0.372704589736084,6.25528013747793,1.89494806189951,1.35400971458033,-0.751038387057186,0.355851918613057,O18.MAA000510.3_8_M.1.1,mesenchymal stem cell of adipose
O20.MAA000510.3_8_M.1.1,11.1608744348172,1.56158055163947,-0.414595457755496,2.2274650034972,0.229517254311207,0.0420633883510001,3.43077458874673,0.38110912899696,3.8244766444523,0.646191532673381,0.761977064745301,O20.MAA000510.3_8_M.1.1,mesenchymal stem cell of adipose
